Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2019-03-11 00:15:00,f7136533333ce9af3a8b5810e5a459207b2a5b96,2019-03-11 00:30:00,542.0,3.6,61.0,68.0,4.385921614155452,0.0,3.55,7.935921614155451,True,3,41.80821430939845,-87.65814555682074,41.77787075113407,-87.6405164952049,2019,3,Monday,0
2019-03-11 00:15:00,4a7f935d4699a6901c6059753316ec4ff7efe046,2019-03-11 00:45:00,1826.0,16.2,56.0,,18.123480393864313,0.0,8.05,26.173480393864313,False,1,41.7910268865281,-87.77034087080077,,,2019,3,Monday,0
2019-03-11 00:15:00,5e55730c03e792b4806d2c23b353c02d7fdb1822,2019-03-11 00:45:00,1676.0,16.6,76.0,,23.51771525655314,0.0,9.93,33.44771525655314,False,1,41.976824214242995,-87.90254383903569,,,2019,3,Monday,0
2019-03-11 00:15:00,b2b3de2774aee7c329a306bca87d62ec2cd0a1b6,2019-03-11 00:45:00,1532.0,8.7,67.0,47.0,14.88391148320708,0.0,2.55,17.43391148320708,True,2,41.77595612794372,-87.6649811354067,41.72959739305501,-87.59666548273293,2019,3,Monday,0
2019-03-11 00:30:00,4a83704960bb27dc95e8a96abe6e60dd09b24aa1,2019-03-11 00:30:00,494.0,4.5,7.0,21.0,8.135267997483671,0.0,3.55,11.68526799748367,False,1,41.92235313767513,-87.64924841858443,41.93908488323007,-87.7121895489822,2019,3,Monday,0
2019-03-11 00:30:00,d333ec4df9a4c72c021ba8365dd57561d35afffe,2019-03-11 00:45:00,773.0,5.9,24.0,33.0,10.938907616462469,0.0,2.55,13.48890761646247,False,1,41.90518744933943,-87.67702172179011,41.861274838536936,-87.61799375480193,2019,3,Monday,0
2019-03-11 01:00:00,4dc6ff45dc42255b1d0e62b657126bab4d86eba0,2019-03-11 01:00:00,580.0,3.1,43.0,48.0,8.164630828466457,0.0,2.55,10.714630828466458,False,1,41.76283888798544,-87.57405560291237,41.7308668232876,-87.57359520568465,2019,3,Monday,1
2019-03-11 01:00:00,73ad1b2b327c3a7ebb0d1fd82f001338ae6ec929,2019-03-11 01:00:00,91.0,0.3,6.0,6.0,2.9084835840994425,0.0,2.55,5.458483584099442,False,1,41.94667792447676,-87.64773498215814,41.94969212737184,-87.64369991619004,2019,3,Monday,1
2019-03-11 01:00:00,37a9fe1bc5edfa981ec89fb72405da6bef058f97,2019-03-11 01:15:00,1487.0,18.1,76.0,8.0,22.52065931158997,3.0,8.55,34.07065931158997,False,1,41.97805617033321,-87.90384378405604,41.89922982499111,-87.62690449852064,2019,3,Monday,1
2019-03-11 01:00:00,5167943ce24b530f7f733f53e3ca3e34cd9147bc,2019-03-11 01:15:00,1478.0,10.0,35.0,70.0,17.986860900847585,0.0,2.55,20.536860900847586,False,1,41.83662892652354,-87.61685424791051,41.7468439390364,-87.70888637002489,2019,3,Monday,1
